index,cb,co,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108,ram,zone
line011,line011,basecase,0,0.080394358,-0.005135423,-0.142174596,-0.048376787,-0.23007741,-0.024791874,-0.015818762,-0.03189131,-0.007186975,-0.049113484,-0.007629244,-0.007051252,-0.014114238,-0.024681341,-0.188243345,-0.011705255,-0.037523167,-0.105443075,-0.017855768,-0.018544559,-0.014981124,-0.106678841,-0.142174596,0.080394358,-0.010739673,-0.009258156,-0.00789758,0.080801128,-0.061226465,-0.030869648,-0.015893442,-0.117215977,-0.026041582,-0.026122369,-0.020525417,-0.015102792,-0.011483455,0.116859424,0.080394358,0.011561423,-0.00789758,-0.005922127,-0.006349722,-0.006654473,-0.006494796,-0.00647641,-0.006302099,-0.006937567,-0.00659796,-0.006181126,-0.006195644,-0.006572818,-0.007270304,-0.006587088,-0.011491349,-0.006214788,-0.006860646,-0.006573361,-0.006585429,-0.007751745,-0.011744162,-0.006548004,-0.009648106,-0.011395129,-0.006995838,-0.006486059,-0.006961807,-0.006197648,-0.006287041,-0.010295795,-0.030888643,-0.006650971,-0.007007726,-0.008850224,-0.010411507,-0.006722014,-0.009935935,-0.00685138,-0.006747563,-0.008466036,-0.006494713,-0.006697802,-0.006679088,-0.010926293,-0.002482135,-0.006173388,-0.006106698,-0.006197648,-0.006296092,-0.006524182,-0.006502052,-0.006511678,-0.006515176,-0.00651435,-0.006502052,-0.006502052,-0.006502052,-0.006502052,-0.006536772,-0.006518878,-0.006502052,-0.00651014,-0.006512055,-0.00651329,-0.006502052,-0.00650862,-0.006506183,-0.006524182,-0.006532959,-0.006524182,-0.006502052,-0.006502052,-0.006510037,-0.006527051,-0.006502052,-0.006509848,-0.006502052,480,R1
line012,line012,basecase,0,0.077755287,-0.004724244,-0.387492001,-0.023810691,0.419178583,-0.027897117,-0.01639193,-0.026051319,-0.003348303,-0.207571852,-0.004001485,-0.003147856,-0.014622974,-0.16033585,0.317186407,-0.135248472,-0.022583976,-0.274217095,-0.019146281,-0.019978993,-0.015522628,-0.318866112,-0.387492001,0.077755287,-0.008648467,-0.006435081,-0.004402379,0.145102329,-0.230990541,-0.019307184,-0.016773935,-0.290720196,-0.01692941,-0.029603058,-0.014212753,-0.015648896,-0.009759677,0.11331267,0.077755287,0.010635733,-0.004402379,-0.001653152,-0.001896697,-0.002529005,-0.002372537,-0.002348744,-0.001869572,-0.002231515,-0.002038085,-0.00180067,-0.001808939,-0.002473504,-0.002417088,-0.002031893,-0.004256347,-0.001819843,-0.002878601,-0.002024075,-0.002489822,-0.002621891,-0.004439455,-0.002441393,-0.003329376,-0.004186656,-0.002323679,-0.002361231,-0.003021503,-0.001988004,-0.001860996,-0.003591712,-0.014488347,-0.002068279,-0.002270644,-0.003006207,-0.003832758,-0.002108742,-0.003445957,-0.002182425,-0.002123295,-0.002947075,-0.002372429,-0.002094952,-0.002084293,-0.003847085,0.001402617,-0.001796262,-0.001758278,-0.001988004,-0.002115398,-0.002410564,-0.002381927,-0.002394383,-0.00239891,-0.002397841,-0.002381927,-0.002381927,-0.002381927,-0.002381927,-0.002426857,-0.002403701,-0.002381927,-0.002392393,-0.002394872,-0.00239647,-0.002381927,-0.002390427,-0.002387272,-0.002410564,-0.002421922,-0.002410564,-0.002381927,-0.002381927,-0.00239226,-0.002414277,-0.002381927,-0.002392016,-0.002381927,480,R1
line013,line013,basecase,0,0.01558708,-0.000985092,-0.03846474,-0.008377562,-0.01662923,-0.004977592,-0.003114617,-0.005974191,-0.001236348,0.381734473,-0.001331925,-0.001207017,-0.00277889,0.229514328,-0.014729397,-0.00767279,-0.006677439,-0.027953202,-0.003543749,-0.003684555,-0.002949634,0.740385239,-0.03846474,0.01558708,-0.00200643,-0.001685159,-0.001390114,0.01858518,-0.019360245,-0.005525142,-0.003142602,-0.030458856,-0.004688988,-0.005253826,-0.003733664,-0.002973598,-0.002167722,0.022669642,0.01558708,0.002217747,-0.001390114,-0.000970543,-0.001046034,-0.001119838,-0.001088791,-0.001084964,-0.001037626,-0.001149816,-0.00108986,-0.001016269,-0.001018832,-0.00110503,-0.001208388,-0.00108794,-0.001928969,-0.001022212,-0.00116636,-0.001085517,-0.001107655,-0.001290358,-0.001975308,-0.001099865,-0.001608908,-0.001911333,-0.001162675,-0.001086972,-0.001187938,-0.001026943,-0.001034968,-0.001718609,-0.005317918,-0.001099219,-0.001162166,-0.001473769,-0.001746674,-0.001111761,-0.001657659,-0.0011346,-0.001116272,-0.001412904,-0.001088773,-0.001107486,-0.001104182,-0.001825399,-0.000315417,-0.001014903,-0.001003129,-0.001026943,-0.001047433,-0.001094907,-0.001090301,-0.001092304,-0.001093032,-0.001092861,-0.001090301,-0.001090301,-0.001090301,-0.001090301,-0.001097527,-0.001093803,-0.001090301,-0.001091984,-0.001092383,-0.00109264,-0.001090301,-0.001091668,-0.001091161,-0.001094907,-0.001096734,-0.001094907,-0.001090301,-0.001090301,-0.001091963,-0.001095504,-0.001090301,-0.001091924,-0.001090301,480,R1
line014,line014,basecase,0,0.019863784,-0.001255377,-0.049018503,-0.010676156,-0.021191874,-0.006343319,-0.00396919,-0.00761336,-0.001575571,0.221472869,-0.001697372,-0.001538192,-0.003541348,0.292487322,-0.018770775,-0.009778012,-0.008509562,-0.035622862,-0.004516066,-0.004695505,-0.003758939,0.054153438,-0.049018503,0.019863784,-0.002556945,-0.002147525,-0.001771527,0.023684489,-0.024672213,-0.007041103,-0.004004854,-0.038816004,-0.005975529,-0.006695345,-0.004758088,-0.003789478,-0.00276249,0.028889626,0.019863784,0.002826242,-0.001771527,-0.001236836,-0.00133304,-0.001427093,-0.001387528,-0.001382651,-0.001322325,-0.001465297,-0.00138889,-0.001295108,-0.001298374,-0.001408223,-0.001539939,-0.001386444,-0.00245823,-0.001302681,-0.00148638,-0.001383356,-0.001411567,-0.001644401,-0.002517283,-0.001401641,-0.002050353,-0.002435755,-0.001481684,-0.00138521,-0.001513878,-0.001308711,-0.001318937,-0.002190153,-0.006777022,-0.001400817,-0.001481036,-0.001878134,-0.002225918,-0.0014168,-0.002112479,-0.001445906,-0.001422549,-0.00180057,-0.001387506,-0.001411353,-0.001407143,-0.002326242,-0.00040196,-0.001293367,-0.001278362,-0.001308711,-0.001334823,-0.001395322,-0.001389452,-0.001392005,-0.001392933,-0.001392714,-0.001389452,-0.001389452,-0.001389452,-0.001389452,-0.001398662,-0.001393915,-0.001389452,-0.001391598,-0.001392106,-0.001392433,-0.001389452,-0.001391195,-0.001390548,-0.001395322,-0.00139765,-0.001395322,-0.001389452,-0.001389452,-0.00139157,-0.001396083,-0.001389452,-0.00139152,-0.001389452,480,R1
line015,line015,basecase,0,0.064401644,-0.004070138,-0.158926017,-0.034613846,-0.068707529,-0.020566078,-0.012868763,-0.024683761,-0.005108258,-0.068179669,-0.005503158,-0.004987072,-0.01148163,-0.04435524,-0.060857928,0.464621613,-0.027589393,-0.115495154,-0.014641825,-0.015223596,-0.012187097,-0.124313168,-0.158926017,0.064401644,-0.008290034,-0.006962627,-0.005743581,0.076788994,0.607508644,-0.022828408,-0.012984392,-0.125847844,-0.019373643,-0.021707404,-0.015426502,-0.01228611,-0.008956446,0.093664899,0.064401644,0.009163138,-0.005743581,-0.004010026,-0.004321933,-0.004626871,-0.004498592,-0.004482781,-0.004287194,-0.004750733,-0.004503009,-0.004198952,-0.004209542,-0.004565688,-0.004992736,-0.004495078,-0.007969985,-0.004223506,-0.004819087,-0.004485065,-0.004576533,-0.005331416,-0.008161445,-0.004544349,-0.006647579,-0.007897116,-0.004803862,-0.004491079,-0.004908242,-0.004243056,-0.004276211,-0.007100834,-0.021972216,-0.004541677,-0.004801761,-0.006089218,-0.007216791,-0.004593499,-0.006849003,-0.004687864,-0.004612136,-0.005837742,-0.00449852,-0.004575838,-0.004562187,-0.007542059,-0.00130322,-0.004193307,-0.00414466,-0.004243056,-0.004327714,-0.004523863,-0.004504832,-0.00451311,-0.004516118,-0.004515408,-0.004504832,-0.004504832,-0.004504832,-0.004504832,-0.00453469,-0.004519302,-0.004504832,-0.004511787,-0.004513434,-0.004514496,-0.004504832,-0.004510481,-0.004508384,-0.004523863,-0.00453141,-0.004523863,-0.004504832,-0.004504832,-0.004511699,-0.00452633,-0.004504832,-0.004511536,-0.004504832,480,R1
line016,line016,basecase,0,0.074049531,-0.004972729,0.119030514,-0.067536881,0.146377254,-0.018916192,-0.013477882,-0.034167517,-0.010222518,0.11483321,-0.010404451,-0.010166687,-0.012028266,0.113731255,-0.672637308,0.113145998,-0.048269225,0.075113981,-0.014569911,-0.015037812,-0.01276551,0.117429561,0.119030514,0.074049531,-0.011630744,-0.011046653,-0.010510243,0.111403891,0.115379537,-0.038982495,-0.01323689,0.069386876,-0.032243664,-0.019722562,-0.024544409,-0.012868983,-0.011923982,0.107347388,0.074049531,0.01119515,-0.010510243,-0.009529316,-0.010093179,-0.010036317,-0.009891276,-0.009880351,-0.010030379,-0.010868361,-0.010420527,-0.009870855,-0.00989,-0.009937635,-0.011311079,-0.01040619,-0.017442217,-0.009915244,-0.010076029,-0.010388089,-0.009945127,-0.012015358,-0.017736484,-0.009922891,-0.014888681,-0.017330221,-0.010886227,-0.009886085,-0.010124144,-0.009714718,-0.010010523,-0.015849344,-0.0438372,-0.010490431,-0.01096171,-0.013705249,-0.015826791,-0.010584115,-0.015315594,-0.010754707,-0.010617806,-0.013038935,-0.009891226,-0.010552187,-0.010527508,-0.01678451,-0.006089513,-0.00986065,-0.009772708,-0.009714718,-0.009773211,-0.009908736,-0.009895587,-0.009901307,-0.009903385,-0.009902894,-0.009895587,-0.009895587,-0.009895587,-0.009895587,-0.009916217,-0.009905585,-0.009895587,-0.009900393,-0.009901531,-0.009902264,-0.009895587,-0.00989949,-0.009898041,-0.009908736,-0.009913951,-0.009908736,-0.009895587,-0.009895587,-0.009900331,-0.009910441,-0.009895587,-0.009900219,-0.009895587,480,R1
line017,line017,basecase,0,0.082750179,-0.005593701,0.170820593,-0.078947197,0.143992766,-0.020546132,-0.014896295,-0.038906965,-0.011968471,0.152532753,-0.012137689,-0.011916542,-0.013294558,0.147731487,0.092663911,0.1451815,-0.056013673,0.10998624,-0.015998042,-0.016495735,-0.014109168,0.163845169,0.170820593,0.082750179,-0.013260261,-0.012725573,-0.012234533,0.122419006,0.154913127,-0.045158154,-0.014580141,-0.629550437,-0.037280944,-0.021383867,-0.028281069,-0.0142235,-0.013528696,0.1199167,0.082750179,0.012593149,-0.012234533,-0.011265172,-0.011920998,-0.011806407,-0.011644631,-0.011633331,-0.011847956,-0.012822608,-0.012301735,-0.011662413,-0.011684681,-0.011692579,-0.013337947,-0.01228506,-0.020528715,-0.011714043,-0.011828071,-0.012264006,-0.011700329,-0.014164423,-0.020866843,-0.01167733,-0.01754573,-0.020400025,-0.012837158,-0.011639261,-0.011875025,-0.011462017,-0.011824861,-0.018674329,-0.051314789,-0.01238304,-0.01293127,-0.016155419,-0.018629598,-0.012492002,-0.018047273,-0.012690418,-0.012531189,-0.015363565,-0.011644579,-0.012454867,-0.012426164,-0.019772974,-0.007380172,-0.011650545,-0.011548259,-0.011462017,-0.011522516,-0.01166269,-0.01164909,-0.011655005,-0.011657155,-0.011656647,-0.01164909,-0.01164909,-0.01164909,-0.01164909,-0.011670427,-0.01165943,-0.01164909,-0.01165406,-0.011655237,-0.011655996,-0.01164909,-0.011653126,-0.011651628,-0.01166269,-0.011668083,-0.01166269,-0.01164909,-0.01164909,-0.011653997,-0.011664453,-0.01164909,-0.011653881,-0.01164909,480,R1
line018,line018,basecase,0,0.074049531,-0.004972729,0.119030514,-0.067536881,0.146377254,-0.018916192,-0.013477882,-0.034167517,-0.010222518,0.11483321,-0.010404451,-0.010166687,-0.012028266,0.113731255,0.327362692,0.113145998,-0.048269225,0.075113981,-0.014569911,-0.015037812,-0.01276551,0.117429561,0.119030514,0.074049531,-0.011630744,-0.011046653,-0.010510243,0.111403891,0.115379537,-0.038982495,-0.01323689,0.069386876,-0.032243664,-0.019722562,-0.024544409,-0.012868983,-0.011923982,0.107347388,0.074049531,0.01119515,-0.010510243,-0.009529316,-0.010093179,-0.010036317,-0.009891276,-0.009880351,-0.010030379,-0.010868361,-0.010420527,-0.009870855,-0.00989,-0.009937635,-0.011311079,-0.01040619,-0.017442217,-0.009915244,-0.010076029,-0.010388089,-0.009945127,-0.012015358,-0.017736484,-0.009922891,-0.014888681,-0.017330221,-0.010886227,-0.009886085,-0.010124144,-0.009714718,-0.010010523,-0.015849344,-0.0438372,-0.010490431,-0.01096171,-0.013705249,-0.015826791,-0.010584115,-0.015315594,-0.010754707,-0.010617806,-0.013038935,-0.009891226,-0.010552187,-0.010527508,-0.01678451,-0.006089513,-0.00986065,-0.009772708,-0.009714718,-0.009773211,-0.009908736,-0.009895587,-0.009901307,-0.009903385,-0.009902894,-0.009895587,-0.009895587,-0.009895587,-0.009895587,-0.009916217,-0.009905585,-0.009895587,-0.009900393,-0.009901531,-0.009902264,-0.009895587,-0.00989949,-0.009898041,-0.009908736,-0.009913951,-0.009908736,-0.009895587,-0.009895587,-0.009900331,-0.009910441,-0.009895587,-0.009900219,-0.009895587,480,R1
line019,line019,basecase,0,0.082750179,-0.005593701,0.170820593,-0.078947197,0.143992766,-0.020546132,-0.014896295,-0.038906965,-0.011968471,0.152532753,-0.012137689,-0.011916542,-0.013294558,0.147731487,0.092663911,0.1451815,-0.056013673,0.10998624,-0.015998042,-0.016495735,-0.014109168,0.163845169,0.170820593,0.082750179,-0.013260261,-0.012725573,-0.012234533,0.122419006,0.154913127,-0.045158154,-0.014580141,0.370449563,-0.037280944,-0.021383867,-0.028281069,-0.0142235,-0.013528696,0.1199167,0.082750179,0.012593149,-0.012234533,-0.011265172,-0.011920998,-0.011806407,-0.011644631,-0.011633331,-0.011847956,-0.012822608,-0.012301735,-0.011662413,-0.011684681,-0.011692579,-0.013337947,-0.01228506,-0.020528715,-0.011714043,-0.011828071,-0.012264006,-0.011700329,-0.014164423,-0.020866843,-0.01167733,-0.01754573,-0.020400025,-0.012837158,-0.011639261,-0.011875025,-0.011462017,-0.011824861,-0.018674329,-0.051314789,-0.01238304,-0.01293127,-0.016155419,-0.018629598,-0.012492002,-0.018047273,-0.012690418,-0.012531189,-0.015363565,-0.011644579,-0.012454867,-0.012426164,-0.019772974,-0.007380172,-0.011650545,-0.011548259,-0.011462017,-0.011522516,-0.01166269,-0.01164909,-0.011655005,-0.011657155,-0.011656647,-0.01164909,-0.01164909,-0.01164909,-0.01164909,-0.011670427,-0.01165943,-0.01164909,-0.01165406,-0.011655237,-0.011655996,-0.01164909,-0.011653126,-0.011651628,-0.01166269,-0.011668083,-0.01166269,-0.01164909,-0.01164909,-0.011653997,-0.011664453,-0.01164909,-0.011653881,-0.01164909,480,R1
line020,line020,basecase,0,0.094857616,-0.005441151,0.195278146,0.001468943,0.168657184,-0.039237973,-0.021448204,-0.025415666,0.000699992,0.174923069,-0.00039625,0.001036405,-0.019130283,0.169579074,0.130164395,0.16674084,-0.009346697,-0.563274554,-0.025849879,-0.027086913,-0.02030913,0.187514228,0.195278146,0.094857616,-0.008241614,-0.004504819,-0.001073068,0.141741987,0.177572518,-0.009543683,-0.022325642,0.143707537,-0.009686625,-0.041875766,-0.009849938,-0.020474582,-0.010117638,0.138620137,0.094857616,0.012249711,-0.001073068,0.003394615,0.003323295,0.0021036,0.002297183,0.002334192,0.003331238,0.003225247,0.003281891,0.003351415,0.003348994,0.002140135,0.003179796,0.003283704,0.003915184,0.003345801,0.001477645,0.003285994,0.002114752,0.003276357,0.003773352,0.002190082,0.003909514,0.003969165,0.003065258,0.002314769,0.001243465,0.002895303,0.00333375,0.004073021,0.002759287,0.003273049,0.003215663,0.003708091,0.003607457,0.003261199,0.003982175,0.003239622,0.003256938,0.003365275,0.002297351,0.003265238,0.003268359,0.004232188,0.006762192,0.003352706,0.003363829,0.002895303,0.002697148,0.002238034,0.002282577,0.002263202,0.002256162,0.002257824,0.002282577,0.002282577,0.002282577,0.002282577,0.002212691,0.00224871,0.002282577,0.002266298,0.002262442,0.002259957,0.002282577,0.002269356,0.002274263,0.002238034,0.002220367,0.002238034,0.002282577,0.002282577,0.002266505,0.002232259,0.002282577,0.002266885,0.002282577,480,R1
line021,line021,basecase,0,0.068838889,0.001201445,0.138873222,0.488863536,0.141471172,-0.111672732,-0.038756433,0.083307843,0.076990175,0.12732898,0.071408974,0.078702925,-0.034518664,0.12429817,0.221453477,0.122688485,0.284210032,0.056151284,-0.058598705,-0.063031683,-0.036673906,0.134469969,0.138873222,0.068838889,0.030928742,0.050209727,0.067916754,0.110349745,0.128831597,0.217019701,-0.045969407,0.232001996,0.168263641,-0.12248446,0.112558837,-0.036976396,0.021248901,0.106740022,0.068838889,-0.002704823,0.067916754,0.088961947,0.092519391,0.084468211,0.084651855,0.084806309,0.092123182,0.097410054,0.094584647,0.091116733,0.091237518,0.083996427,0.100269311,0.094494195,0.148424042,0.091396788,0.080825583,0.094379991,0.083890493,0.105876596,0.149624684,0.084204877,0.130253032,0.147967081,0.096533832,0.084725248,0.079699021,0.087148059,0.091997907,0.13810092,0.328636421,0.095025677,0.098012945,0.120585281,0.135021718,0.095616729,0.133740583,0.096693008,0.095829291,0.113703647,0.084652555,0.095415294,0.095259597,0.145740518,0.085646441,0.091052352,0.090497518,0.087148059,0.086321077,0.084405,0.084590898,0.084510039,0.084480657,0.084487594,0.084590898,0.084590898,0.084590898,0.084590898,0.084299233,0.084449555,0.084590898,0.084522957,0.084506868,0.084496495,0.084590898,0.084535723,0.084556201,0.084405,0.08433127,0.084405,0.084590898,0.084590898,0.084523824,0.084380899,0.084590898,0.084525408,0.084590898,1360,R1
line022,line022,basecase,0,0.094857616,-0.005441151,0.195278146,0.001468943,0.168657184,-0.039237973,-0.021448204,-0.025415666,0.000699992,0.174923069,-0.00039625,0.001036405,-0.019130283,0.169579074,0.130164395,0.16674084,-0.009346697,0.436725446,-0.025849879,-0.027086913,-0.02030913,0.187514228,0.195278146,0.094857616,-0.008241614,-0.004504819,-0.001073068,0.141741987,0.177572518,-0.009543683,-0.022325642,0.143707537,-0.009686625,-0.041875766,-0.009849938,-0.020474582,-0.010117638,0.138620137,0.094857616,0.012249711,-0.001073068,0.003394615,0.003323295,0.0021036,0.002297183,0.002334192,0.003331238,0.003225247,0.003281891,0.003351415,0.003348994,0.002140135,0.003179796,0.003283704,0.003915184,0.003345801,0.001477645,0.003285994,0.002114752,0.003276357,0.003773352,0.002190082,0.003909514,0.003969165,0.003065258,0.002314769,0.001243465,0.002895303,0.00333375,0.004073021,0.002759287,0.003273049,0.003215663,0.003708091,0.003607457,0.003261199,0.003982175,0.003239622,0.003256938,0.003365275,0.002297351,0.003265238,0.003268359,0.004232188,0.006762192,0.003352706,0.003363829,0.002895303,0.002697148,0.002238034,0.002282577,0.002263202,0.002256162,0.002257824,0.002282577,0.002282577,0.002282577,0.002282577,0.002212691,0.00224871,0.002282577,0.002266298,0.002262442,0.002259957,0.002282577,0.002269356,0.002274263,0.002238034,0.002220367,0.002238034,0.002282577,0.002282577,0.002266505,0.002232259,0.002282577,0.002266885,0.002282577,480,R1
line023,line023,basecase,0,-0.001784737,-0.006082021,-0.01639642,-0.108592207,-0.017774917,0.062378689,0.014422399,-0.61115691,-0.042657885,-0.014092677,-0.041218413,-0.043099627,0.012820205,-0.013487856,-0.038684347,-0.013166631,-0.299391871,0.010787191,0.027877904,0.030649928,0.013635048,-0.015517717,-0.01639642,-0.001784737,-0.030628676,-0.035672633,-0.040304839,-0.010793728,-0.014392536,-0.230071998,0.019980568,-0.040928758,-0.179770655,0.069489449,-0.122300333,0.013749412,-0.028096403,-0.009983991,-0.001784737,0.013692508,-0.040304839,-0.045260547,-0.047252382,-0.044678737,-0.044503474,-0.04453388,-0.047030542,-0.049990695,-0.048408732,-0.046467025,-0.046534653,-0.044374444,-0.051787653,-0.048358087,-0.077676768,-0.04662383,-0.043612726,-0.048294144,-0.04435359,-0.054916934,-0.079876581,-0.04441548,-0.065463596,-0.076839526,-0.049809713,-0.044517922,-0.043340408,-0.044994883,-0.0469604,-0.069160873,-0.09185976,-0.048655667,-0.050369594,-0.06090895,-0.071545134,-0.048986601,-0.067106643,-0.049589216,-0.049105616,-0.05938251,-0.044503611,-0.048873816,-0.048786641,-0.072760022,-0.038782647,-0.046430978,-0.046120323,-0.044994883,-0.044832081,-0.044454877,-0.044491473,-0.044475555,-0.044469771,-0.044471137,-0.044491473,-0.044491473,-0.044491473,-0.044491473,-0.044434055,-0.044463648,-0.044491473,-0.044478098,-0.044474931,-0.044472889,-0.044491473,-0.044480611,-0.044484643,-0.044454877,-0.044440362,-0.044454877,-0.044491473,-0.044491473,-0.044478269,-0.044450132,-0.044491473,-0.044478581,-0.044491473,480,R1
line024,line024,basecase,0,-0.001784737,-0.006082021,-0.01639642,-0.108592207,-0.017774917,0.062378689,0.014422399,0.38884309,-0.042657885,-0.014092677,-0.041218413,-0.043099627,0.012820205,-0.013487856,-0.038684347,-0.013166631,-0.299391871,0.010787191,0.027877904,0.030649928,0.013635048,-0.015517717,-0.01639642,-0.001784737,-0.030628676,-0.035672633,-0.040304839,-0.010793728,-0.014392536,-0.230071998,0.019980568,-0.040928758,-0.179770655,0.069489449,-0.122300333,0.013749412,-0.028096403,-0.009983991,-0.001784737,0.013692508,-0.040304839,-0.045260547,-0.047252382,-0.044678737,-0.044503474,-0.04453388,-0.047030542,-0.049990695,-0.048408732,-0.046467025,-0.046534653,-0.044374444,-0.051787653,-0.048358087,-0.077676768,-0.04662383,-0.043612726,-0.048294144,-0.04435359,-0.054916934,-0.079876581,-0.04441548,-0.065463596,-0.076839526,-0.049809713,-0.044517922,-0.043340408,-0.044994883,-0.0469604,-0.069160873,-0.09185976,-0.048655667,-0.050369594,-0.06090895,-0.071545134,-0.048986601,-0.067106643,-0.049589216,-0.049105616,-0.05938251,-0.044503611,-0.048873816,-0.048786641,-0.072760022,-0.038782647,-0.046430978,-0.046120323,-0.044994883,-0.044832081,-0.044454877,-0.044491473,-0.044475555,-0.044469771,-0.044471137,-0.044491473,-0.044491473,-0.044491473,-0.044491473,-0.044434055,-0.044463648,-0.044491473,-0.044478098,-0.044474931,-0.044472889,-0.044491473,-0.044480611,-0.044484643,-0.044454877,-0.044440362,-0.044454877,-0.044491473,-0.044491473,-0.044478269,-0.044450132,-0.044491473,-0.044478581,-0.044491473,480,R1
line025,line025,basecase,0,0.064063849,-0.024639908,0.073042769,0.097695004,0.072493836,0.06186234,-0.010548556,0.102519244,0.013162906,0.071452204,0.003380621,0.016164877,-0.00950678,0.07103462,0.078296058,0.070812838,0.131728387,0.072902353,0.010952625,0.014719067,-0.010036606,0.072436089,0.073042769,0.064063849,-0.066870339,-0.033409372,-0.002679911,0.069018553,0.071659235,-0.66779445,0.000222248,0.079602471,-0.522319996,0.072599128,-0.356112434,-0.010110967,-0.083669111,0.06861546,0.064063849,0.055472044,-0.002679911,0.036418621,0.037544434,0.025838004,0.02720298,0.027517875,0.037419047,0.039092166,0.038198019,0.037100539,0.037138763,0.025866713,0.04022356,0.038169394,0.067651145,0.037189167,0.020046317,0.038133252,0.025650738,0.043580131,0.068197265,0.026291696,0.057669954,0.067443293,0.037679815,0.027352612,0.017986314,0.032292166,0.037379401,0.06210915,0.083095525,0.03833759,0.039330728,0.052201345,0.059980148,0.038524639,0.059642704,0.038865245,0.038591907,0.047984428,0.027204408,0.038460891,0.038411618,0.066430525,0.057261157,0.037080165,0.036904578,0.032292166,0.03060614,0.026699699,0.027078703,0.02691385,0.026853947,0.02686809,0.027078703,0.027078703,0.027078703,0.027078703,0.026484065,0.026790538,0.027078703,0.026940188,0.026907385,0.026886238,0.027078703,0.026966214,0.027007964,0.026699699,0.026549382,0.026699699,0.027078703,0.027078703,0.026941954,0.026650564,0.027078703,0.026945184,0.027078703,480,R1
line026,line026,basecase,0,0.071831033,-0.014073161,0.112497388,0.267153154,0.111887144,0.034144536,-0.006454331,-0.2043885,-0.022659549,0.10552861,-0.025203692,-0.021878807,-0.005812415,0.103699037,0.147635003,0.102727337,-0.443130211,0.08960337,0.005620594,0.007725336,-0.00613888,0.109839328,0.112497388,0.071831033,-0.043278066,-0.03466913,-0.026762964,0.095052533,0.106435677,-0.342066611,-0.000375695,0.153649675,-0.268730716,0.040164368,-0.184942945,-0.0061847,-0.047600103,0.093099914,0.071831033,0.031683033,-0.026762964,-0.015973743,-0.017073359,-0.019484192,-0.018836563,-0.018742272,-0.01695089,-0.018585076,-0.017711735,-0.016639793,-0.016677128,-0.019236692,-0.019965455,-0.017683776,-0.032132255,-0.016726359,-0.020824164,-0.017648475,-0.019301363,-0.021672658,-0.036372694,-0.019109436,-0.021350492,-0.030518356,-0.0190985,-0.018791758,-0.021383897,-0.017312669,-0.016912167,-0.022011294,0.131822526,-0.017848058,-0.018876137,-0.020536457,-0.031465871,-0.018030754,-0.021644148,-0.018363435,-0.018096458,-0.024302669,-0.018836136,-0.01796849,-0.017920364,-0.022654557,-0.003242605,-0.016619893,-0.016448393,-0.017312669,-0.017817529,-0.018987265,-0.018873776,-0.01892314,-0.018941077,-0.018936842,-0.018873776,-0.018873776,-0.018873776,-0.018873776,-0.019051834,-0.018960064,-0.018873776,-0.018915253,-0.018925076,-0.018931408,-0.018873776,-0.01890746,-0.018894958,-0.018987265,-0.019032275,-0.018987265,-0.018873776,-0.018873776,-0.018914724,-0.019001977,-0.018873776,-0.018913757,-0.018873776,480,R1
